pipol_url,pipol_id,title,operating_unit,operating_unit_id,type_id,regular,bases,description,pipol_code,spatial_coverage_id,region_id,regions,provinces,pip,typology_id,cip,cip_type_id,trip,rdip,rdc_required,rdc_endorsed,rdc_endorsed_date,neda_secretariat_review_date,neda_submission_date,icc_endorsed_date,icc_approved_date,neda_board_date,sectors,subsectors,technical_readinesses,implementation_risk,project_status_id,iccable,updates,updates_date,pdp_chapter_id,pdp_chapters,expected_outputs,ten_point_agenda,sustainable_development_goals,gad_id,target_start_year,target_end_year,technical_readiness_id,fs_target_2018,fs_target_2019,fs_target_2020,fs_target_2021,fs_target_2022,fs_target_total,has_row,has_rap,has_row_rap,row_affected,rap_affected,row_target_2017,row_target_2018,row_target_2019,row_target_2020,row_target_2021,row_target_2022,row_target_total,rap_target_2017,rap_target_2018,rap_target_2019,rap_target_2020,rap_target_2021,rap_target_2022,rap_target_total,employment_generated,funding_sources,implementation_mode_id,nep_2017,gaa_2017,disbursement_2016,nep_2018,gaa_2018,disbursement_2017,nep_2019,gaa_2019,disbursement_2018,nep_2020,gaa_2020,disbursement_2019,nep_2021,gaa_2021,disbursement_2020,nep_2022,gaa_2022,disbursement_2021,pdp_indicators,investment_target_2016,investment_target_2017,investment_target_2018,investment_target_2019,investment_target_2020,investment_target_2021,investment_target_2022,investment_target_2023,infrastructure_target_2016,infrastructure_target_2017,infrastructure_target_2018,infrastructure_target_2019,infrastructure_target_2020,infrastructure_target_2021,infrastructure_target_2022,infrastructure_target_2023
http://pipol.neda.gov.ph/editproject/9820,9820,BAI - National  Animal  Identification  and  Traceability  System,BAI,19,2,0,['4'],"This project aims to strengthen current program and initiatives on livestock genetic improvement through improved animal recording system. The DA faces a number of challenges in establishing a national identification system. As there is no other national system that can be readily adapted for use in the Philippines, an opportunity exists for the DA to implement an innovative system addressing its specific needs and potentially become a leader in animal identification systems within the regions.",2020-05001-000141,2,10,"['3', '40', '41', '5', '9', '10']","['16', '40', '46', '54', '58', '61', '79']",1,2,0,3,0,0,0,0,,,,,,,[],[],[],,2,1,For evaluation with concept note,11/10/2019,8,['14'],"1 Data base developed, 1 Policy on animal recording developed","['3', '5', '8']","['2', '9']",1,2021,2024,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['1', '2']",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5', '95', '181']",0,0,0,0,0,145400000,138400000,152200000,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32095,32095,BAI- “Itik Pinas” for Food Security and Livelihood for Rice Farmers,BAI,19,2,0,"['1', '4']","This will support the DA program on:
1. Food Security- The program of increasing food production by utilizing native animals.
2. Livelihood to Filipinos- increasing production of native animals in remote far-flung barangays, provide livelihood to small farmers.
3. Climate Change Mitigation - resiliency of native animals ""native ducks"", are tested to adopt in extreme weather condition thus can be source of food for the changing weather condition.

Further, providing foods and livelihood to rice farmers

Components:
Construction and Improvement of Government Facilities
Procurement of Breeder stocks
Procurement of equipment
Maintenance of breeder stocks
Capability building",2021-05001-000232,3,40,['40'],['61'],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,With approved project proposal. For inclusion to Fy 2021 Pland and Budget Proposal,11/10/2019,8,[],"1. Construction of animal houses
2. Improved facilities
3. Procured breeder stocks
4. Procurement of equipment 
5. Conduct of training/seminar",['5'],"['1', '8', '12']",,2021,2021,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '93']",0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/9467,9467,BAI- Cooperative Biological Engagement Program Partnership with the Philippines to Enhance the Biosafety and Biosecurity Posture at Department of Agriculture  Reg'ional Animal Diagnostic Laboratories (RADDLs),BAI,19,2,0,['4'],"The partnership aims to safely secure and consolidate select agents in the Philippines; enhance its Biosafety and Biosecurity (BS&S) and Biosurveillance (BSV) standards; and strengthen its ability to detect, diagnose, surveil, and report emerging and re-emerging pathogens of national and international concern, in accordance with the World Health Organization (WHO) International health Regulations 2005 (IHR), and World Organization for Animal Health (OIE) Guideline.",2020-05001-000173,2,12,"['3', '7', '10', '12']","['25', '59', '81']",1,1,0,,1,0,1,0,,,,,,,['6'],['19'],['2'],Delayed approval of proposal,2,0,Project is grant and is now ongoing,26/10/2018,8,['19'],Improved Regional Animal Disease Diagnostic Laboratoies,"['4', '5', '8']","['3', '9']",,2021,2023,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5', '95', '180', '181']",0,0,0,0,0,230400000,0,0,0,0,0,0,0,230400000,0,0
http://pipol.neda.gov.ph/editproject/32092,32092,BAI- Improvement of BAI Central Office Buildings and Facilities,BAI,19,2,0,['4'],"Improvement of BAI Buildings and Equipment facilities will serve as preventive maintenance program of BAI to establish consistent practices designed to get better the performance of facilities, improved safety and quality conditions of everyone,  maintain a safer and disaster resilient workplace in compliance with the disaster and emergency preparedness plan of the agency.

To improve existing workplace that promotes productivity, efficiency, safety and convenient to clients and customers towards meeting government mandates.

Components: Construction of Property Warehouse/Bodega; Construction of BAI Multipurpose Building; Rehabilitation of BAI Drainage; Equipment; Upgrading of electrical System of BAI; Improvement of LRDD Building with waterproofing; Improvement of Motorpool Facilities;  and Repair of other BAI structures.",2021-05001-000231,3,16,['16'],[],1,,0,,1,0,0,0,,,,,,,['1'],[],['8'],"Implementation Risks: Problems of the availability of funds to support the project.
Mitigation Strategies: Outsourcing of other funding agency.",2,0,"With approved concept note, project proposal and detailed engineering design.For inclusion to 2021 plan and budget proposal.",11/10/2019,19,[],Increased number of researches conducted and increased number of animals for livelihood assistance and job generation.,['5'],['9'],,2021,2022,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['20', '126']",0,0,0,0,0,51100000,0,0,0,0,0,0,0,11100000,0,0
http://pipol.neda.gov.ph/editproject/32882,32882,"BAI-Development of Online Service Transaction System (Application for Registration, Accreditation, Clearance, Certificates, Permit, Import and Export)",BAI,19,2,0,"['7', '8']","To develop a system that will provide for an enhanced online transaction that will improve time and efficiency, and will reduce face-to-face contact between regulatory officers and clienteles; all existing farm and other establishment accreditation will be housed in a data warehousing facility that will allow easy access and retrieval, including updating of relevant information.",2020-05001-000305,1,,[],[],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,For inclusion to FY 2021 Plan and Budget Proposal; with  Concept Note and Project Proposal prepared.,28/10/2019,8,[],Online harmonized system for the application of BAI Regulatory Documents,['3'],['9'],,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92']",0,0,0,0,0,106700000,10000000,2000000,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32062,32062,BAI-Emergency Response Preparedness Against Transboundary Animal Diseases,BAI,19,2,0,"['4', '8']","The project will rehabilitate and protect the affected animals from disease threats and ensure food security during outbreaks and calamities. It will also address the conduct of inspection of farms for the presence of notifiable diseases and declare areas under quarantine to prevent and control the outbreak of animal diseases. It also aims to safeguard the animal industry by protecting the borders, implement mitigating measures during emergencies and respond to animal disease emergencies.",2021-05001-000223,1,,[],[],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,With approved concept note and project proposal  For inclusion to 2021 plan and budget proposal.,11/10/2019,8,[],Maintain zero incidence of Transbaoundary Animal Diseases,['3'],['9'],,2021,2022,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '175']",0,0,0,0,0,191730000,55420000,53350000,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32880,32880,BAI-Enhancement of Philippine Animal Health Integrated System (PhilAHIS),BAI,19,1,1,"['4', '6', '8']",To strengthen veterinary services capacity in disease monitoring and surveillance by providing an institutionalized facility for data warehousing that can accommodate necessary data storage and subsequent analysis,2020-05001-000303,1,,[],[],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,For inclusion to FY 2021 Plan and Budget Proposal; with  Concept Note and Project Proposal prepared.,28/10/2019,8,[],"a) Institutional funding support for PhilAHIS to sustain the standard communication path from LGU to RFO and DA-BAI and other relevant agencies and partners
b) Train the focal personnel at the regions and its respective provinces on the use, maintenance, and management of the system;
c) Continue conduct of series of training for the different regions for the orientation and operation of the system for any system flaws;
d) Establish/reinforce existing network with other relevant government agencies on the merits of the initiative for complementary purposes;
e) Prepare a manual of instruction for the use of the system;
f) Maintain and sustain the operational capabilities of the system","['3', '5', '7', '8']","['1', '3', '9']",,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '93', '179']",0,0,0,0,0,110000000,48500000,41500000,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32084,32084,BAI-Horse Industry Development: Enhancing the Services of the National Stud Farm Through Research and Development,BAI,19,2,0,['8'],"Horses have been in the Philippines since pre-Hispanic times. Ancestors of the present-day Philippine horse, which were either of Malay and Indian stock, were brought into the country by traders and travelers from Indonesia by way of Sulu or of Chinese bloodlines (Mackie, 1916). These horses were crossed to purebred horses brought in by successive colonizers with the purpose of improving the native breed as they were believed to be small in stature and considered not fit for military use. Horses that were considered “small” were relegated to farm use, for hauling farm produce. Most of these horses were also depended upon as daily conveyance by those who cannot afford to own a horse.

Today, horses still perform a significant role in agriculture and in our daily life. Known for their strength, speed, sure-footedness and intelligence, horses remain as the source of draft power in remote areas. The horse is also popular in equestrian sports such as racing, polo, pleasure-riding and rodeos which generate jobs that stimulate industry and promote tourism. When the need arises, it becomes an alternative source of protein and funds in emergency situations. Several towns still use horses to pull the calesa as an alternative to motorized transport and as a tool to promote tourism. Horse-fighting is also popular in some areas because of cultural practices. The horse is also expected to figure prominently in the promotion of agri-tourism. 

With the important role of horses in Philippine agriculture, it is imperative that support be provided to harness its full potential as work animal, as a potential source of food and livelihood.
This project aims to conserve and improve the Philippine horse as a source draft power, food and livelihood.",2021-05001-000229,3,40,['40'],['12'],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,With approved concept note and project proposal and detailed engineering design. For inclusion to 2021 plan and budget proposal.,0209-10-11,8,[],"1. Drafting of Administrative Order
2. Public Consultation
3. Maintenance of breeding station
4. Procurement of thoroughbred stallion
5. Establishment of equine laboratory",['3'],"['1', '9']",,2021,2021,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '175']",0,0,0,0,0,30000000,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32096,32096,BAI-Livestock Genetics Development Program,BAI,19,2,0,['1'],"• To establish the central records processing and National Database for Pedigree and Performance Records for various livestock species

• To implement the National Breeding Program for meat and dairy Animals",2021-05001-000233,3,3,['3'],['54'],1,1,0,,1,0,0,0,,,,,,,['6'],['18'],['8'],Allocation for the project is not approved.,2,0,"For inclusion to FY 2021 Plan and Budget Proposal; with  Concept Note, Project Proposal, and detailed engineering design prepared.",11/10/2019,8,['19'],"1. Established PNAC regional native animal breeder and multiplier farm.
2. Continuous supply of quality breeders of native animals
3. Increased income and ready foods for local farmers
4. Native animals conserved and utilized
5. Organized regional native animal producers.",['5'],"['1', '2', '8', '9']",,2021,2022,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '175']",0,0,0,0,0,40000000,8000000,2000000,0,0,0,0,0,35000000,5000000,0
http://pipol.neda.gov.ph/editproject/32147,32147,BAI-Manila Bay Clean Up and Rehabilitation through the  National Animal Waste Resource Management Program (NAWRMP) (formerly BAI-Strengthening the National Animal Waste Resource Management Program (NAWRMP)),BAI,19,2,0,"['7', '8']",This is climate mitigation project with the aim of minimizing pollution brought about by tremendous wastes produced by animals.,2021-05001-000239,1,,[],[],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,With Project Proposal prepared. For inclusion to 2021 Plan and Budget Proposals,11/10/2019,8,[],"1. Support the animal production and help minimize pollution from animal waste
2. Develop and transfer animal waste management technologies
3. Support organic agriculture program and promote efficient utilization of animal waste resource recovery
4. Support Policy related to maintain a healthy and eco-friendly environment","['5', '8']","['6', '7']",,2021,2025,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '175']",0,0,0,0,0,57000000,33505000,33505000,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32144,32144,BAI-Modernization of Livestock Research and Development Centers,BAI,19,2,0,['4'],"This project aims to:
a. Improve government farms and centers as areas of production and learning in terms of sustainable livestock farming;
b. Provide equal opportunity for men and women in the agriculture sector to be trained and educated on sustainable livestock farming; 
c. Contribute in poverty alleviation through livelihood opportunities for the marginalized sector especially small-hold farmers in the rural areas. 

Components
Establishment of learning sites and improvement as nucleus farms of six (6) BAI Research and Development Centers (RDCs)
Capacity building of government livestock technicians
Transfer of technology and distribution of starter kits to small-hold farmers",2021-05001-000236,2,10,"['3', '40', '41', '5', '9', '10']","['12', '16', '46', '54', '58', '61', '78']",1,7,0,,1,0,0,0,,,,,,,['6'],"['17', '18']",['8'],"Implementation Risks: Problems of the availability of funds to support the project.
Mitigation Strategies: Outsourcing of other funding agency.",2,0,"With approved concept note, project proposal and detailed engineering design.For inclusion to 2021 plan and budget proposal.",11/10/2019,8,['19'],"Improved production facilities, animal housing, forage and pasture crops, equipment and training facilities.",['5'],['9'],,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '5', '95']",0,0,0,0,0,155582000,193534000,111384000,0,0,0,0,0,122171422,165256284,87092294
http://pipol.neda.gov.ph/editproject/32881,32881,BAI-Modernization of the Veterinary Quarantine Stations,BAI,19,2,0,"['4', '7', '8']","1. Construction of office buildings will improve our operational aspect resulting to speedy and quality delivery of services to the concerned stakeholders.
2. Procurement of office equipment and other machinery are necessary to improve our operational aspect resulting to speedy and quality delivery of services to the concerned stakeholders
3. Procurement of vehicle will aid in the mobility of veterinary quarantine staff and ensure logistics support.
4. To provide a strong and reliable disease control method by the use of veterinary quarantine stations and checkpoints for the early detection and emergency response to local and exotic animal diseases that may cause negative impact on animal production, international trade and public health.
5. To provide an efficient web-based public service in the application and approval of permits",2020-05001-000304,1,,[],[],1,7,0,,1,0,0,0,,,,,,,['6'],['17'],['8'],"Implementation Risk: Problems of the availability of funds to support the project.
Mitigating Strategies: Outsourcing of other funding agency.",2,0,With approved concept note and project proposal  For inclusion to 2021 plan and budget proposal.,28/10/2019,8,[],"Veterinary Quarantine Station Office
ICT Equipment
Machinery Equipment
Transportation Equipment",['3'],"['1', '2']",,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5', '95']",0,0,0,0,0,88770000,48000000,80000000,0,0,0,0,0,30000000,45000000,75000000
http://pipol.neda.gov.ph/editproject/32145,32145,BAI-Operational Plan for Rabies Elimination In Dogs,BAI,19,2,0,"['1', '2', '7', '8']","This project aims to eliminate canine-mediated human rabies, in alignment with the ASEAN and Global Strategies.
Vaccines
Operational expenses",2021-05001-000237,1,,[],[],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,With approved concept note and project proposal. For inclusion to 2021 plan and budget proposal.,11/10/2019,10,['20'],"he main activities stipulated in the Republic Act 9482 includes mass dog vaccination and registration, dog population management, control of stray dogs, enforcement of impounding activities and information dissemination campaign.",['7'],['3'],,2021,2022,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['8', '105', '203']",0,0,0,0,0,10000000,100000000,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32146,32146,BAI-Strengthening the Implementation of the Feed and Food Safety,BAI,19,2,0,"['2', '7', '8']","To support the activities of each division that are involved in the Food Safety Program of BAI:

1. Animal Health and Welfare Division
• GAHP
• Validation of testing method for residue (vet drugs and pesticides) and other contaminants in eggs and honey
• Conducts testing on residue (vet drugs and pesticides)

2. Livestock Research and Development Division
• Conducts residue and other contaminant (vet drugs and pesticides) testing in honey production
3. Animal Feeds, Veterinary Drug, Biologics Control Division
• Conducts testing in the implementation of RA 1556
• Conducts testing in the implementation of Food Safety Act

4. National Veterinary Quarantine Division
• Detection of contaminants in honey and honey by-products
• Validation of testing of honey parameters",2021-05001-000238,1,,[],[],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,With approved concept note and project proposal. For inclusion to 2021 plan and budget proposal.,11/10/2019,8,[],Development and enforcement of food safety standards and regulations for food in the primary production and postharvest stages of the food supply chain and specifically BAI shall be responsible for food derived from animals including eggs and honey production,['3'],['12'],,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92']",0,0,0,0,0,140000000,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32148,32148,BAI-Unified National Artificial Insemination Program,BAI,19,1,1,"['2', '8']","The program pursues to expand the government initiatives to further intensify the institutional capability of the Local Government Units (LGUs) by putting in place the AI infrastructure, a mechanism that would ensure sustainability by improving essential integrals to include development of human resources, provision of equipment, and strengthening the institutional linkages. The program also provides incentive to the AI technicians that have produced calves through the use of AI, to further motivate them work hard and disseminate the technology to the farmers to improve the lives of our animal farmers.

To provide better opportunities for livestock farming communities by enhancing productivity and competitiveness through institutionalized AI delivery systems at the village level.
• Accelerate AI diffusion rate to 30% of breedable cattle and carabaos
• Increase conception rate of cattle and carabaos at the field level to 65% and 45% respectively
Effectively institutionalize the provision of AI services in at least 50% of the LGUs",2021-05001-000240,1,,[],[],1,7,0,,1,0,0,0,,,,,,,['6'],['19'],['8'],"Implementation Risks: Problems of the availability of funds to support the project.
Mitigation Strategies: Outsourcing of other funding agency.",1,0,"With approved concept note, project proposal and detailed engineering design.For inclusion to 2021 plan and budget proposal.",11/10/2019,8,[],"1. Distribution of mother tanks to RFOs
2. Number of AI technicians to receive incentive thru AICCI
3. Number of semen producer to be provided with supplies
4. Number of region to be awarded with LN2 plant
5. Number of consultataive meetings","['3', '5']","['1', '8', '17']",,2020,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '175']",0,106900000,982000,2824000,9239000,26046000,26046000,26046000,0,0,0,0,18000000,0,0,0
http://pipol.neda.gov.ph/editproject/9494,9494,BAR - Dynamic Conservation and Sustainable Use of Agro-Biodiversity in Traditional Agro-Ecosystems of the Philippines (GCP/PHI/O62/GFF),BAR,20,2,0,['6'],"The project will conserve globally important agro-biodiversity (of rice, mungbean, taro, yam, banana, Manila hemp and others) in traditional agro-ecosystems. It will have an agro-ecosystem and landscape perspective, maintaining the provision of ecosystem services on which ABD conservation depends, and addressing threats originating in the broader landscape. It will help ensure favorable policy conditions; consolidate community-based governance; strengthen technical and organizational capacities at individual and community levels; promote market-based incentives for ABD conservation; and create condition for further nationwide replication.",2020-05001-000139,2,12,"['16', '15', '12']",['85'],1,2,0,,0,0,0,0,,,,,,,[],[],[],,1,0,Being implemented.,24/10/2019,8,[],"1. Key policy instruments favoring ABD conservation developed at national and local level;
2. Specific guidelines for the implementation of policies formulated for the three pilot project areas;
3. Strengthened capacities and mechanisms for addressing interdisciplinary aspects of ABD conservation;
4. Local government plans and programs in pilot municipalities providing for ABD conservation;
5. Community level planning and governance frameworks in pilot communities incorporating ABD considerations;
6. Community-based gene management systems and networks supported by ex-situ collections held by national institutions;
7. ABD resources, agroecosystens abd their management practices mapped, characterized and documented in the pilot areas;
8. Knowledge sharinf on ABD management and conservation practice for farmers in pilot and neighboring communities;
9. Inclusion of ABD issues in primary, secondary and tertiary education and IKSP programs in the pilot provinces;
10. Access to tools, equipment and facilities for improving productivity and sustainability, and reducing post-harvest losses;
11. Recognition of distinctive ABD and cultural importance of target sites and products, to support certification and marketing;
12. Detailed market-valuation analyses conducted to assess the specific marketability of indigenous varieties as premium market products;
13. Capacity development for business planning, product developmetn and marketing, to increase farmers' abilities to se",['5'],['2'],,2016,2020,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '5', '94', '95']",21816836,30409799,27202472,23154550,0,0,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32063,32063,"BFAR - Acquisition of 2 units 50-meter and 4 units 80-meter  Patrol Vessels for Monitoring, Control and Surveillance",BFAR,25,2,0,"['7', '8']","The Project primarily involves the acquisition and construction of two (2) units 50-meter and four (4) units multi mission offshore patrol vessels. These vessels will be constructed with a steel hull and will be equipped with propulsion, auxiliary engines/machineries with state of the art navigational and communication equipment to perform monitoring, control and surveillance of the Philippine marine waters including the 200 nm EEZ and the high seas.	

The Project primarily involves the acquisition and construction of two (2) units 50-meter and four (4) units multi mission offshore patrol vessels (MMOV). These vessels will be constructed with a steel hull and will be equipped with propulsion, auxiliary engines/machineries with state of the art navigational and communication equipment to perform monitoring, control and surveillance of the Philippine marine waters including the 200 nm EEZ and the high seas.	

This project aims to:
1. Provide the country with greater capabilities to properly implement ocean laws and regulations, thereby safeguarding the dwindling and fragile marine resources in some of the critical parts of the Philippine waters and its 200 miles Exclusive Economic Zone;
2. Provide deterrence against all forms of illegal, unreported and unregulated fishing activities;
3. Facilitate the collection of fisheries information, such as fishing effort, catches, and other pertinent data in the formulation of rational decisions, policies and laws regarding ocean planning, management and enforcement;
4. Provide the country floating platform to continuously conduct MCS activities both within the Philippine waters but also in the high seas of the Western and Central Pacific Ocean and; 
5. Increase the capability of the country to provide safety at sea to the fisherman during emergencies and conduct search and rescue operation when needed.",2021-05001-000224,1,,[],[],1,1,1,1,1,0,0,0,,01/01/2020,,,,,['3'],['8'],['9'],"Implementation Risks:
1. Delay in the approval of the plans and drawings of the vessel
2. Delayed delivery due to customs procedures

Mitigation Strategies:
1. Bid out the plans and drawings approved by any IACS prior to the start of the vessel construction to avoid delays.
2. Contractor needs to have experience in shipping materials and technology equipment worldwide and prepare the shipping contracts with expert freight companies.",2,0,With project proposal,11/10/2019,20,[],Acquisition and manufacturing of six (6) units of MMOV,"['5', '8']","['1', '2', '12', '13', '14']",2,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['24', '131']",0,0,0,0,0,2200000000,1700000000,800000000,0,0,0,0,0,2200000000,1700000000,800000000
